Week,Index,SearchWord,Category,Country
30-10-2022,40,Dubai,All,IT
06-11-2022,69,Dubai,All,IT
13-11-2022,80,Dubai,All,IT
20-11-2022,42,Dubai,All,IT
27-11-2022,49,Dubai,All,IT
04-12-2022,60,Dubai,All,IT
11-12-2022,61,Dubai,All,IT
18-12-2022,62,Dubai,All,IT
25-12-2022,52,Dubai,All,IT
01-01-2023,77,Dubai,All,IT
08-01-2023,45,Dubai,All,IT
15-01-2023,34,Dubai,All,IT
22-01-2023,47,Dubai,All,IT
29-01-2023,66,Dubai,All,IT
04-02-2018,77,Maldives,All,IT
11-02-2018,58,Maldives,All,IT
18-02-2018,38,Maldives,All,IT
25-02-2018,58,Maldives,All,IT
04-03-2018,71,Maldives,All,IT
11-03-2018,61,Maldives,All,IT
18-03-2018,42,Maldives,All,IT
25-03-2018,58,Maldives,All,IT
01-04-2018,44,Maldives,All,IT
08-04-2018,80,Maldives,All,IT
15-04-2018,81,Maldives,All,IT
22-04-2018,41,Maldives,All,IT
29-04-2018,68,Maldives,All,IT
06-05-2018,68,Maldives,All,IT
13-05-2018,64,Maldives,All,IT
20-05-2018,33,Maldives,All,IT
27-05-2018,50,Maldives,All,IT
03-06-2018,43,Maldives,All,IT
10-06-2018,80,Maldives,All,IT
17-06-2018,55,Maldives,All,IT
24-06-2018,32,Maldives,All,IT
01-07-2018,47,Maldives,All,IT
08-07-2018,45,Maldives,All,IT
15-07-2018,62,Maldives,All,IT
22-07-2018,33,Maldives,All,IT
29-07-2018,51,Maldives,All,IT
05-08-2018,53,Maldives,All,IT
12-08-2018,38,Maldives,All,IT
19-08-2018,48,Maldives,All,IT
26-08-2018,39,Maldives,All,IT
02-09-2018,78,Maldives,All,IT
09-09-2018,39,Maldives,All,IT
16-09-2018,44,Maldives,All,IT
23-09-2018,69,Maldives,All,IT
30-09-2018,80,Maldives,All,IT
07-10-2018,37,Maldives,All,IT
14-10-2018,33,Maldives,All,IT
21-10-2018,49,Maldives,All,IT
28-10-2018,77,Maldives,All,IT
04-11-2018,78,Maldives,All,IT
11-11-2018,68,Maldives,All,IT
18-11-2018,50,Maldives,All,IT
25-11-2018,30,Maldives,All,IT
02-12-2018,40,Maldives,All,IT
09-12-2018,69,Maldives,All,IT
16-12-2018,42,Maldives,All,IT
23-12-2018,40,Maldives,All,IT
30-12-2018,65,Maldives,All,IT
06-01-2019,71,Maldives,All,IT
13-01-2019,64,Maldives,All,IT
20-01-2019,64,Maldives,All,IT
27-01-2019,63,Maldives,All,IT
03-02-2019,36,Maldives,All,IT
10-02-2019,32,Maldives,All,IT
17-02-2019,74,Maldives,All,IT
24-02-2019,64,Maldives,All,IT
03-03-2019,71,Maldives,All,IT
10-03-2019,46,Maldives,All,IT
17-03-2019,33,Maldives,All,IT
24-03-2019,75,Maldives,All,IT
31-03-2019,81,Maldives,All,IT
07-04-2019,53,Maldives,All,IT
14-04-2019,75,Maldives,All,IT
21-04-2019,53,Maldives,All,IT
28-04-2019,60,Maldives,All,IT
05-05-2019,42,Maldives,All,IT
12-05-2019,74,Maldives,All,IT
19-05-2019,57,Maldives,All,IT
26-05-2019,55,Maldives,All,IT
02-06-2019,66,Maldives,All,IT
09-06-2019,71,Maldives,All,IT
16-06-2019,54,Maldives,All,IT
23-06-2019,75,Maldives,All,IT
30-06-2019,64,Maldives,All,IT
07-07-2019,37,Maldives,All,IT
14-07-2019,62,Maldives,All,IT
21-07-2019,55,Maldives,All,IT
28-07-2019,67,Maldives,All,IT
04-08-2019,66,Maldives,All,IT
11-08-2019,55,Maldives,All,IT
18-08-2019,76,Maldives,All,IT
25-08-2019,77,Maldives,All,IT
01-09-2019,60,Maldives,All,IT
08-09-2019,73,Maldives,All,IT
15-09-2019,70,Maldives,All,IT
22-09-2019,31,Maldives,All,IT
29-09-2019,44,Maldives,All,IT
06-10-2019,61,Maldives,All,IT
13-10-2019,75,Maldives,All,IT
20-10-2019,49,Maldives,All,IT
27-10-2019,44,Maldives,All,IT
03-11-2019,51,Maldives,All,IT
10-11-2019,71,Maldives,All,IT
17-11-2019,51,Maldives,All,IT
24-11-2019,55,Maldives,All,IT
01-12-2019,66,Maldives,All,IT
08-12-2019,36,Maldives,All,IT
15-12-2019,80,Maldives,All,IT
22-12-2019,76,Maldives,All,IT
29-12-2019,29,Maldives,All,IT
05-01-2020,81,Maldives,All,IT
12-01-2020,78,Maldives,All,IT
19-01-2020,74,Maldives,All,IT
26-01-2020,45,Maldives,All,IT
02-02-2020,35,Maldives,All,IT
09-02-2020,55,Maldives,All,IT
16-02-2020,48,Maldives,All,IT
23-02-2020,29,Maldives,All,IT
01-03-2020,71,Maldives,All,IT
08-03-2020,63,Maldives,All,IT
15-03-2020,60,Maldives,All,IT
22-03-2020,60,Maldives,All,IT
29-03-2020,61,Maldives,All,IT
05-04-2020,57,Maldives,All,IT
12-04-2020,49,Maldives,All,IT
19-04-2020,56,Maldives,All,IT
26-04-2020,38,Maldives,All,IT
03-05-2020,37,Maldives,All,IT
10-05-2020,78,Maldives,All,IT
17-05-2020,37,Maldives,All,IT
24-05-2020,64,Maldives,All,IT
31-05-2020,45,Maldives,All,IT
07-06-2020,61,Maldives,All,IT
14-06-2020,35,Maldives,All,IT
21-06-2020,36,Maldives,All,IT
28-06-2020,51,Maldives,All,IT
05-07-2020,71,Maldives,All,IT
12-07-2020,77,Maldives,All,IT
19-07-2020,57,Maldives,All,IT
26-07-2020,56,Maldives,All,IT
02-08-2020,43,Maldives,All,IT
09-08-2020,35,Maldives,All,IT
16-08-2020,67,Maldives,All,IT
23-08-2020,59,Maldives,All,IT
30-08-2020,65,Maldives,All,IT
06-09-2020,41,Maldives,All,IT
13-09-2020,44,Maldives,All,IT
20-09-2020,45,Maldives,All,IT
27-09-2020,73,Maldives,All,IT
04-10-2020,30,Maldives,All,IT
11-10-2020,64,Maldives,All,IT
18-10-2020,40,Maldives,All,IT
25-10-2020,47,Maldives,All,IT
01-11-2020,62,Maldives,All,IT
08-11-2020,35,Maldives,All,IT
15-11-2020,44,Maldives,All,IT
22-11-2020,70,Maldives,All,IT
29-11-2020,46,Maldives,All,IT
06-12-2020,78,Maldives,All,IT
13-12-2020,44,Maldives,All,IT
20-12-2020,36,Maldives,All,IT
27-12-2020,63,Maldives,All,IT
03-01-2021,55,Maldives,All,IT
10-01-2021,51,Maldives,All,IT
17-01-2021,73,Maldives,All,IT
24-01-2021,46,Maldives,All,IT
31-01-2021,69,Maldives,All,IT
07-02-2021,62,Maldives,All,IT
14-02-2021,55,Maldives,All,IT
21-02-2021,55,Maldives,All,IT
28-02-2021,51,Maldives,All,IT
07-03-2021,74,Maldives,All,IT
14-03-2021,57,Maldives,All,IT
21-03-2021,53,Maldives,All,IT
28-03-2021,63,Maldives,All,IT
04-04-2021,60,Maldives,All,IT
11-04-2021,32,Maldives,All,IT
18-04-2021,74,Maldives,All,IT
25-04-2021,57,Maldives,All,IT
02-05-2021,70,Maldives,All,IT
09-05-2021,67,Maldives,All,IT
16-05-2021,50,Maldives,All,IT
23-05-2021,68,Maldives,All,IT
30-05-2021,44,Maldives,All,IT
06-06-2021,74,Maldives,All,IT
13-06-2021,73,Maldives,All,IT
20-06-2021,51,Maldives,All,IT
27-06-2021,34,Maldives,All,IT
04-07-2021,54,Maldives,All,IT
11-07-2021,45,Maldives,All,IT
18-07-2021,35,Maldives,All,IT
25-07-2021,54,Maldives,All,IT
01-08-2021,77,Maldives,All,IT
08-08-2021,31,Maldives,All,IT
15-08-2021,70,Maldives,All,IT
22-08-2021,42,Maldives,All,IT
29-08-2021,51,Maldives,All,IT
05-09-2021,66,Maldives,All,IT
12-09-2021,37,Maldives,All,IT
19-09-2021,43,Maldives,All,IT
26-09-2021,43,Maldives,All,IT
03-10-2021,35,Maldives,All,IT
10-10-2021,50,Maldives,All,IT
17-10-2021,65,Maldives,All,IT
24-10-2021,33,Maldives,All,IT
31-10-2021,80,Maldives,All,IT
07-11-2021,77,Maldives,All,IT
14-11-2021,51,Maldives,All,IT
21-11-2021,40,Maldives,All,IT
28-11-2021,64,Maldives,All,IT
05-12-2021,67,Maldives,All,IT
12-12-2021,64,Maldives,All,IT
19-12-2021,62,Maldives,All,IT
26-12-2021,81,Maldives,All,IT
02-01-2022,38,Maldives,All,IT
09-01-2022,66,Maldives,All,IT
16-01-2022,43,Maldives,All,IT
23-01-2022,79,Maldives,All,IT
30-01-2022,52,Maldives,All,IT
06-02-2022,78,Maldives,All,IT
13-02-2022,81,Maldives,All,IT
20-02-2022,33,Maldives,All,IT
27-02-2022,44,Maldives,All,IT
06-03-2022,70,Maldives,All,IT
13-03-2022,62,Maldives,All,IT
20-03-2022,70,Maldives,All,IT
27-03-2022,51,Maldives,All,IT
03-04-2022,48,Maldives,All,IT
10-04-2022,61,Maldives,All,IT
17-04-2022,76,Maldives,All,IT
24-04-2022,80,Maldives,All,IT
01-05-2022,57,Maldives,All,IT
08-05-2022,29,Maldives,All,IT
15-05-2022,51,Maldives,All,IT
22-05-2022,62,Maldives,All,IT
29-05-2022,66,Maldives,All,IT
05-06-2022,36,Maldives,All,IT
12-06-2022,63,Maldives,All,IT
19-06-2022,38,Maldives,All,IT
26-06-2022,66,Maldives,All,IT
03-07-2022,30,Maldives,All,IT
10-07-2022,65,Maldives,All,IT
17-07-2022,76,Maldives,All,IT
24-07-2022,69,Maldives,All,IT
31-07-2022,54,Maldives,All,IT
07-08-2022,73,Maldives,All,IT
14-08-2022,41,Maldives,All,IT
21-08-2022,80,Maldives,All,IT
28-08-2022,74,Maldives,All,IT
04-09-2022,42,Maldives,All,IT
11-09-2022,68,Maldives,All,IT
18-09-2022,70,Maldives,All,IT
25-09-2022,42,Maldives,All,IT
02-10-2022,61,Maldives,All,IT
09-10-2022,37,Maldives,All,IT
16-10-2022,34,Maldives,All,IT
23-10-2022,78,Maldives,All,IT
30-10-2022,46,Maldives,All,IT
06-11-2022,37,Maldives,All,IT
13-11-2022,53,Maldives,All,IT
20-11-2022,36,Maldives,All,IT
27-11-2022,61,Maldives,All,IT
04-12-2022,63,Maldives,All,IT
11-12-2022,47,Maldives,All,IT
18-12-2022,59,Maldives,All,IT
25-12-2022,70,Maldives,All,IT
01-01-2023,34,Maldives,All,IT
08-01-2023,69,Maldives,All,IT
15-01-2023,81,Maldives,All,IT
22-01-2023,56,Maldives,All,IT
29-01-2023,69,Maldives,All,IT
04-02-2018,71,Mauritius,All,IT
11-02-2018,69,Mauritius,All,IT
18-02-2018,40,Mauritius,All,IT
25-02-2018,77,Mauritius,All,IT
04-03-2018,55,Mauritius,All,IT
11-03-2018,41,Mauritius,All,IT
18-03-2018,78,Mauritius,All,IT
25-03-2018,57,Mauritius,All,IT
01-04-2018,52,Mauritius,All,IT
08-04-2018,43,Mauritius,All,IT
15-04-2018,55,Mauritius,All,IT
22-04-2018,72,Mauritius,All,IT
29-04-2018,80,Mauritius,All,IT
06-05-2018,31,Mauritius,All,IT
13-05-2018,53,Mauritius,All,IT
20-05-2018,69,Mauritius,All,IT
27-05-2018,56,Mauritius,All,IT
03-06-2018,40,Mauritius,All,IT
10-06-2018,62,Mauritius,All,IT
17-06-2018,63,Mauritius,All,IT
24-06-2018,46,Mauritius,All,IT
01-07-2018,64,Mauritius,All,IT
08-07-2018,57,Mauritius,All,IT
15-07-2018,79,Mauritius,All,IT
22-07-2018,42,Mauritius,All,IT
29-07-2018,53,Mauritius,All,IT
05-08-2018,54,Mauritius,All,IT
12-08-2018,31,Mauritius,All,IT
19-08-2018,77,Mauritius,All,IT
26-08-2018,58,Mauritius,All,IT
02-09-2018,55,Mauritius,All,IT
09-09-2018,51,Mauritius,All,IT
16-09-2018,40,Mauritius,All,IT
23-09-2018,69,Mauritius,All,IT
30-09-2018,52,Mauritius,All,IT
07-10-2018,76,Mauritius,All,IT
14-10-2018,33,Mauritius,All,IT
21-10-2018,52,Mauritius,All,IT
28-10-2018,39,Mauritius,All,IT
04-11-2018,68,Mauritius,All,IT
11-11-2018,68,Mauritius,All,IT
18-11-2018,47,Mauritius,All,IT
25-11-2018,39,Mauritius,All,IT
02-12-2018,56,Mauritius,All,IT
09-12-2018,52,Mauritius,All,IT
16-12-2018,44,Mauritius,All,IT
23-12-2018,63,Mauritius,All,IT
30-12-2018,58,Mauritius,All,IT
06-01-2019,44,Mauritius,All,IT
13-01-2019,78,Mauritius,All,IT
20-01-2019,37,Mauritius,All,IT
27-01-2019,80,Mauritius,All,IT
03-02-2019,47,Mauritius,All,IT
10-02-2019,50,Mauritius,All,IT
17-02-2019,74,Mauritius,All,IT
24-02-2019,61,Mauritius,All,IT
03-03-2019,58,Mauritius,All,IT
10-03-2019,43,Mauritius,All,IT
17-03-2019,73,Mauritius,All,IT
24-03-2019,55,Mauritius,All,IT
31-03-2019,52,Mauritius,All,IT
07-04-2019,45,Mauritius,All,IT
14-04-2019,67,Mauritius,All,IT
21-04-2019,29,Mauritius,All,IT
28-04-2019,66,Mauritius,All,IT
05-05-2019,33,Mauritius,All,IT
12-05-2019,57,Mauritius,All,IT
19-05-2019,48,Mauritius,All,IT
26-05-2019,56,Mauritius,All,IT
02-06-2019,78,Mauritius,All,IT
09-06-2019,55,Mauritius,All,IT
16-06-2019,65,Mauritius,All,IT
23-06-2019,74,Mauritius,All,IT
30-06-2019,78,Mauritius,All,IT
07-07-2019,48,Mauritius,All,IT
14-07-2019,46,Mauritius,All,IT
21-07-2019,66,Mauritius,All,IT
28-07-2019,32,Mauritius,All,IT
04-08-2019,39,Mauritius,All,IT
11-08-2019,51,Mauritius,All,IT
18-08-2019,52,Mauritius,All,IT
25-08-2019,53,Mauritius,All,IT
01-09-2019,62,Mauritius,All,IT
08-09-2019,35,Mauritius,All,IT
15-09-2019,77,Mauritius,All,IT
22-09-2019,67,Mauritius,All,IT
29-09-2019,48,Mauritius,All,IT
06-10-2019,53,Mauritius,All,IT
13-10-2019,69,Mauritius,All,IT
20-10-2019,73,Mauritius,All,IT
27-10-2019,62,Mauritius,All,IT
03-11-2019,78,Mauritius,All,IT
10-11-2019,74,Mauritius,All,IT
17-11-2019,64,Mauritius,All,IT
24-11-2019,71,Mauritius,All,IT
01-12-2019,70,Mauritius,All,IT
08-12-2019,65,Mauritius,All,IT
15-12-2019,78,Mauritius,All,IT
22-12-2019,55,Mauritius,All,IT
29-12-2019,42,Mauritius,All,IT
05-01-2020,75,Mauritius,All,IT
12-01-2020,53,Mauritius,All,IT
19-01-2020,71,Mauritius,All,IT
26-01-2020,37,Mauritius,All,IT
02-02-2020,69,Mauritius,All,IT
09-02-2020,31,Mauritius,All,IT
16-02-2020,75,Mauritius,All,IT
23-02-2020,73,Mauritius,All,IT
01-03-2020,30,Mauritius,All,IT
08-03-2020,40,Mauritius,All,IT
15-03-2020,50,Mauritius,All,IT
22-03-2020,75,Mauritius,All,IT
29-03-2020,29,Mauritius,All,IT
05-04-2020,45,Mauritius,All,IT
12-04-2020,34,Mauritius,All,IT
19-04-2020,81,Mauritius,All,IT
26-04-2020,78,Mauritius,All,IT
03-05-2020,64,Mauritius,All,IT
10-05-2020,81,Mauritius,All,IT
17-05-2020,63,Mauritius,All,IT
24-05-2020,47,Mauritius,All,IT
31-05-2020,75,Mauritius,All,IT
07-06-2020,73,Mauritius,All,IT
14-06-2020,79,Mauritius,All,IT
21-06-2020,79,Mauritius,All,IT
28-06-2020,68,Mauritius,All,IT
05-07-2020,37,Mauritius,All,IT
12-07-2020,32,Mauritius,All,IT
19-07-2020,73,Mauritius,All,IT
26-07-2020,64,Mauritius,All,IT
02-08-2020,56,Mauritius,All,IT
09-08-2020,71,Mauritius,All,IT
16-08-2020,68,Mauritius,All,IT
23-08-2020,71,Mauritius,All,IT
30-08-2020,57,Mauritius,All,IT
06-09-2020,40,Mauritius,All,IT
13-09-2020,70,Mauritius,All,IT
20-09-2020,48,Mauritius,All,IT
27-09-2020,39,Mauritius,All,IT
04-10-2020,32,Mauritius,All,IT
11-10-2020,47,Mauritius,All,IT
18-10-2020,66,Mauritius,All,IT
25-10-2020,61,Mauritius,All,IT
01-11-2020,32,Mauritius,All,IT
08-11-2020,46,Mauritius,All,IT
15-11-2020,51,Mauritius,All,IT
22-11-2020,49,Mauritius,All,IT
29-11-2020,66,Mauritius,All,IT
06-12-2020,57,Mauritius,All,IT
13-12-2020,50,Mauritius,All,IT
20-12-2020,49,Mauritius,All,IT
27-12-2020,32,Mauritius,All,IT
03-01-2021,40,Mauritius,All,IT
10-01-2021,49,Mauritius,All,IT
17-01-2021,62,Mauritius,All,IT
24-01-2021,30,Mauritius,All,IT
31-01-2021,76,Mauritius,All,IT
07-02-2021,37,Mauritius,All,IT
14-02-2021,31,Mauritius,All,IT
21-02-2021,68,Mauritius,All,IT
28-02-2021,81,Mauritius,All,IT
07-03-2021,44,Mauritius,All,IT
14-03-2021,53,Mauritius,All,IT
21-03-2021,54,Mauritius,All,IT
28-03-2021,49,Mauritius,All,IT
04-04-2021,64,Mauritius,All,IT
11-04-2021,38,Mauritius,All,IT
18-04-2021,81,Mauritius,All,IT
25-04-2021,79,Mauritius,All,IT
02-05-2021,70,Mauritius,All,IT
09-05-2021,48,Mauritius,All,IT
16-05-2021,79,Mauritius,All,IT
23-05-2021,42,Mauritius,All,IT
30-05-2021,39,Mauritius,All,IT
06-06-2021,31,Mauritius,All,IT
13-06-2021,78,Mauritius,All,IT
20-06-2021,45,Mauritius,All,IT
27-06-2021,49,Mauritius,All,IT
04-07-2021,30,Mauritius,All,IT
11-07-2021,34,Mauritius,All,IT
18-07-2021,68,Mauritius,All,IT
25-07-2021,31,Mauritius,All,IT
01-08-2021,43,Mauritius,All,IT
08-08-2021,38,Mauritius,All,IT
15-08-2021,73,Mauritius,All,IT
22-08-2021,47,Mauritius,All,IT
29-08-2021,33,Mauritius,All,IT
05-09-2021,31,Mauritius,All,IT
12-09-2021,49,Mauritius,All,IT
19-09-2021,71,Mauritius,All,IT
26-09-2021,38,Mauritius,All,IT
03-10-2021,74,Mauritius,All,IT
10-10-2021,78,Mauritius,All,IT
17-10-2021,44,Mauritius,All,IT
24-10-2021,52,Mauritius,All,IT
31-10-2021,45,Mauritius,All,IT
07-11-2021,29,Mauritius,All,IT
14-11-2021,41,Mauritius,All,IT
21-11-2021,38,Mauritius,All,IT
28-11-2021,68,Mauritius,All,IT
05-12-2021,29,Mauritius,All,IT
12-12-2021,30,Mauritius,All,IT
19-12-2021,49,Mauritius,All,IT
26-12-2021,68,Mauritius,All,IT
02-01-2022,62,Mauritius,All,IT
09-01-2022,33,Mauritius,All,IT
16-01-2022,74,Mauritius,All,IT
23-01-2022,68,Mauritius,All,IT
30-01-2022,33,Mauritius,All,IT
06-02-2022,75,Mauritius,All,IT
13-02-2022,35,Mauritius,All,IT
20-02-2022,33,Mauritius,All,IT
27-02-2022,36,Mauritius,All,IT
06-03-2022,78,Mauritius,All,IT
13-03-2022,63,Mauritius,All,IT
20-03-2022,78,Mauritius,All,IT
27-03-2022,38,Mauritius,All,IT
03-04-2022,52,Mauritius,All,IT
10-04-2022,67,Mauritius,All,IT
17-04-2022,42,Mauritius,All,IT
24-04-2022,38,Mauritius,All,IT
01-05-2022,69,Mauritius,All,IT
08-05-2022,42,Mauritius,All,IT
15-05-2022,61,Mauritius,All,IT
22-05-2022,72,Mauritius,All,IT
29-05-2022,69,Mauritius,All,IT
05-06-2022,64,Mauritius,All,IT
12-06-2022,62,Mauritius,All,IT
19-06-2022,73,Mauritius,All,IT
26-06-2022,43,Mauritius,All,IT
03-07-2022,31,Mauritius,All,IT
10-07-2022,54,Mauritius,All,IT
17-07-2022,29,Mauritius,All,IT
24-07-2022,70,Mauritius,All,IT
31-07-2022,71,Mauritius,All,IT
07-08-2022,81,Mauritius,All,IT
14-08-2022,48,Mauritius,All,IT
21-08-2022,69,Mauritius,All,IT
28-08-2022,49,Mauritius,All,IT
04-09-2022,37,Mauritius,All,IT
11-09-2022,36,Mauritius,All,IT
18-09-2022,60,Mauritius,All,IT
25-09-2022,66,Mauritius,All,IT
02-10-2022,65,Mauritius,All,IT
09-10-2022,41,Mauritius,All,IT
16-10-2022,54,Mauritius,All,IT
23-10-2022,49,Mauritius,All,IT
30-10-2022,57,Mauritius,All,IT
06-11-2022,34,Mauritius,All,IT
13-11-2022,50,Mauritius,All,IT
20-11-2022,74,Mauritius,All,IT
27-11-2022,46,Mauritius,All,IT
04-12-2022,59,Mauritius,All,IT
11-12-2022,38,Mauritius,All,IT
18-12-2022,53,Mauritius,All,IT
25-12-2022,41,Mauritius,All,IT
01-01-2023,31,Mauritius,All,IT
08-01-2023,62,Mauritius,All,IT
15-01-2023,72,Mauritius,All,IT
22-01-2023,65,Mauritius,All,IT
29-01-2023,76,Mauritius,All,IT
04-02-2018,59,Spain,All,IT
11-02-2018,81,Spain,All,IT
18-02-2018,71,Spain,All,IT
25-02-2018,75,Spain,All,IT
04-03-2018,31,Spain,All,IT
11-03-2018,47,Spain,All,IT
18-03-2018,54,Spain,All,IT
25-03-2018,32,Spain,All,IT
01-04-2018,45,Spain,All,IT
08-04-2018,42,Spain,All,IT
15-04-2018,35,Spain,All,IT
22-04-2018,71,Spain,All,IT
29-04-2018,46,Spain,All,IT
06-05-2018,54,Spain,All,IT
13-05-2018,64,Spain,All,IT
20-05-2018,68,Spain,All,IT
27-05-2018,76,Spain,All,IT
03-06-2018,29,Spain,All,IT
10-06-2018,52,Spain,All,IT
17-06-2018,58,Spain,All,IT
24-06-2018,69,Spain,All,IT
01-07-2018,77,Spain,All,IT
08-07-2018,62,Spain,All,IT
15-07-2018,55,Spain,All,IT
22-07-2018,48,Spain,All,IT
29-07-2018,30,Spain,All,IT
05-08-2018,43,Spain,All,IT
12-08-2018,46,Spain,All,IT
19-08-2018,57,Spain,All,IT
26-08-2018,64,Spain,All,IT
02-09-2018,47,Spain,All,IT
09-09-2018,69,Spain,All,IT
16-09-2018,53,Spain,All,IT
23-09-2018,41,Spain,All,IT
30-09-2018,38,Spain,All,IT
07-10-2018,36,Spain,All,IT
14-10-2018,51,Spain,All,IT
21-10-2018,52,Spain,All,IT
28-10-2018,39,Spain,All,IT
04-11-2018,65,Spain,All,IT
11-11-2018,80,Spain,All,IT
18-11-2018,60,Spain,All,IT
25-11-2018,73,Spain,All,IT
02-12-2018,66,Spain,All,IT
09-12-2018,81,Spain,All,IT
16-12-2018,58,Spain,All,IT
23-12-2018,35,Spain,All,IT
30-12-2018,37,Spain,All,IT
06-01-2019,33,Spain,All,IT
13-01-2019,56,Spain,All,IT
20-01-2019,79,Spain,All,IT
27-01-2019,79,Spain,All,IT
03-02-2019,81,Spain,All,IT
10-02-2019,55,Spain,All,IT
17-02-2019,33,Spain,All,IT
24-02-2019,42,Spain,All,IT
03-03-2019,72,Spain,All,IT
10-03-2019,40,Spain,All,IT
17-03-2019,75,Spain,All,IT
24-03-2019,52,Spain,All,IT
31-03-2019,52,Spain,All,IT
07-04-2019,50,Spain,All,IT
14-04-2019,39,Spain,All,IT
21-04-2019,29,Spain,All,IT
28-04-2019,47,Spain,All,IT
05-05-2019,80,Spain,All,IT
12-05-2019,76,Spain,All,IT
19-05-2019,65,Spain,All,IT
26-05-2019,49,Spain,All,IT
02-06-2019,58,Spain,All,IT
09-06-2019,56,Spain,All,IT
16-06-2019,39,Spain,All,IT
23-06-2019,61,Spain,All,IT
30-06-2019,65,Spain,All,IT
07-07-2019,38,Spain,All,IT
14-07-2019,71,Spain,All,IT
21-07-2019,39,Spain,All,IT
28-07-2019,69,Spain,All,IT
04-08-2019,69,Spain,All,IT
11-08-2019,31,Spain,All,IT
18-08-2019,73,Spain,All,IT
25-08-2019,33,Spain,All,IT
01-09-2019,42,Spain,All,IT
08-09-2019,56,Spain,All,IT
15-09-2019,43,Spain,All,IT
22-09-2019,41,Spain,All,IT
29-09-2019,68,Spain,All,IT
06-10-2019,64,Spain,All,IT
13-10-2019,41,Spain,All,IT
20-10-2019,44,Spain,All,IT
27-10-2019,59,Spain,All,IT
03-11-2019,56,Spain,All,IT
10-11-2019,56,Spain,All,IT
17-11-2019,63,Spain,All,IT
24-11-2019,56,Spain,All,IT
01-12-2019,59,Spain,All,IT
08-12-2019,47,Spain,All,IT
15-12-2019,47,Spain,All,IT
22-12-2019,39,Spain,All,IT
29-12-2019,59,Spain,All,IT
05-01-2020,49,Spain,All,IT
12-01-2020,42,Spain,All,IT
19-01-2020,50,Spain,All,IT
26-01-2020,31,Spain,All,IT
02-02-2020,59,Spain,All,IT
09-02-2020,80,Spain,All,IT
16-02-2020,59,Spain,All,IT
23-02-2020,70,Spain,All,IT
01-03-2020,77,Spain,All,IT
08-03-2020,79,Spain,All,IT
15-03-2020,78,Spain,All,IT
22-03-2020,73,Spain,All,IT
29-03-2020,76,Spain,All,IT
05-04-2020,55,Spain,All,IT
12-04-2020,36,Spain,All,IT
19-04-2020,68,Spain,All,IT
26-04-2020,36,Spain,All,IT
03-05-2020,36,Spain,All,IT
10-05-2020,63,Spain,All,IT
17-05-2020,40,Spain,All,IT
24-05-2020,58,Spain,All,IT
31-05-2020,34,Spain,All,IT
07-06-2020,53,Spain,All,IT
14-06-2020,70,Spain,All,IT
21-06-2020,56,Spain,All,IT
28-06-2020,54,Spain,All,IT
05-07-2020,71,Spain,All,IT
12-07-2020,78,Spain,All,IT
19-07-2020,47,Spain,All,IT
26-07-2020,63,Spain,All,IT
02-08-2020,62,Spain,All,IT
09-08-2020,79,Spain,All,IT
16-08-2020,49,Spain,All,IT
23-08-2020,66,Spain,All,IT
30-08-2020,61,Spain,All,IT
06-09-2020,45,Spain,All,IT
13-09-2020,57,Spain,All,IT
20-09-2020,42,Spain,All,IT
27-09-2020,51,Spain,All,IT
04-10-2020,74,Spain,All,IT
11-10-2020,57,Spain,All,IT
18-10-2020,55,Spain,All,IT
25-10-2020,75,Spain,All,IT
01-11-2020,36,Spain,All,IT
08-11-2020,46,Spain,All,IT
15-11-2020,44,Spain,All,IT
22-11-2020,71,Spain,All,IT
29-11-2020,35,Spain,All,IT
06-12-2020,63,Spain,All,IT
13-12-2020,54,Spain,All,IT
20-12-2020,41,Spain,All,IT
27-12-2020,77,Spain,All,IT
03-01-2021,67,Spain,All,IT
10-01-2021,60,Spain,All,IT
17-01-2021,67,Spain,All,IT
24-01-2021,76,Spain,All,IT
31-01-2021,70,Spain,All,IT
07-02-2021,58,Spain,All,IT
14-02-2021,67,Spain,All,IT
21-02-2021,81,Spain,All,IT
28-02-2021,64,Spain,All,IT
07-03-2021,50,Spain,All,IT
14-03-2021,76,Spain,All,IT
21-03-2021,80,Spain,All,IT
28-03-2021,46,Spain,All,IT
04-04-2021,30,Spain,All,IT
11-04-2021,59,Spain,All,IT
18-04-2021,79,Spain,All,IT
25-04-2021,65,Spain,All,IT
02-05-2021,71,Spain,All,IT
09-05-2021,53,Spain,All,IT
16-05-2021,51,Spain,All,IT
23-05-2021,69,Spain,All,IT
30-05-2021,79,Spain,All,IT
06-06-2021,51,Spain,All,IT
13-06-2021,40,Spain,All,IT
20-06-2021,34,Spain,All,IT
27-06-2021,46,Spain,All,IT
04-07-2021,30,Spain,All,IT
11-07-2021,70,Spain,All,IT
18-07-2021,59,Spain,All,IT
25-07-2021,79,Spain,All,IT
01-08-2021,51,Spain,All,IT
08-08-2021,58,Spain,All,IT
15-08-2021,65,Spain,All,IT
22-08-2021,50,Spain,All,IT
29-08-2021,41,Spain,All,IT
05-09-2021,56,Spain,All,IT
12-09-2021,38,Spain,All,IT
19-09-2021,54,Spain,All,IT
26-09-2021,46,Spain,All,IT
03-10-2021,49,Spain,All,IT
10-10-2021,79,Spain,All,IT
17-10-2021,39,Spain,All,IT
24-10-2021,60,Spain,All,IT
31-10-2021,47,Spain,All,IT
